Serial,ClientName,DBA,Active_on_OEMAcc
7140,3305991 NOVA SCOTIA LIMITED OA AMHERST NISSAN,AMHERST NISSAN,0
7141,MOTORHUB AUTOMOTIVE TRURO INC.,TRURO MITSUBISHI,0
7142,STRAIT-WAY AUTO SALES (2017) INC. ,,0
7143,STRAIT-WAY KIA,STRAIT-WAY KIA,0
7144,3299874 NOVA SCOTIA LIMITED,LANDRY GROUP AUTO APPROVAL,0
7146,3309719 NOVA SCOTIA LTD,,0
7148,80036 NEWFOUNDLAND & LABRADOR INC,GANDER TOYOTA,0
7149,10990 NEWFOUNDLAND INC.,GANDER KIA,0
7150,679603 N.B. LTD.,STEELE GMC BUICK,0
7151,679604 NEW BRUNSWICK LIMITED,FREDERICTON HYUNDAI,0
7152,CLUTCH CANADA INC.,,0
7153,716784 N.B. INC,RECAR,0
7154,WHEELS & DEALS POWERSPORTS,,0
7155,SACKVILLE AUTO & RV LTD,,0
7156,SUTHERLAND MOTORS LTD.,FREDERICTON MAZDA,0
7157,694005 NB INC,TREVORS MITSUBISHI,0
7158,KELTIC HOLDINGS INC,CENTENNIAL MAZDA,0
7159,MACINTYRE CHEVROLET CADILLAC LIMITED,,0
7160,AF MACPHEE HOLDINGS LTD,,0
7161,SIMMONS HONDA SALES & SERVICE LTD.,,0
7162,SIMMONS HONDA POWERHOUSE,,0
7163,L.J.R. SALES LTD.,GANDER HYUNDAI,0
7164,ROACH OASIS,CHARLOTTETOWN MITSUBISHI,0
7165,055841 N.B. LTD,ACURA OF MONCTON,0
7166,80039 NEWFOUNDLAND & LABRADOR INC,STEELE HONDA,0
7167,80038 NEWFOUNDLAND & LABRADOR INC.,STEELE MAZDA ST. JOHN'S,0
7168,KEEN INVESTMENTS LTD.,CENTENNIAL KIA,0
7169,LAYREG HOLDINGS INC.,STEELE HYUNDAI GRAND FALLS-WINDSOR,0
7170,716784 N.B. INC,RECAR SAINT JOHN,0
7171,3321421 NOVA SCOTIA LIMITED,STEELE MITSUBISHI,0
7172,TRI COUNTY FORD SALES LTD,,0
7173,DOUG'S RECREATION NB LTD,,0
7174,PARK AVENUE INVESTMENTS,CUMBERLAND HONDA,0
7175,CAROL AUTOMOBILE LTD.,,0
7177,TERRA NOVA MOTORS LIMITED,,0
7179,HIGH GROVE ON THE PARK INC.,,0
7180,601557 NB LTD.,,0
7181,STEELE VALLEY CHEVROLET GMC BUICK,STEELE VALLEY CHEVROLET GMC BUICK,0
7182,POWERCO INC.,EXPERIENCE HYUNDAI,0
7183,KEW HOLDINGS INC.,SUBARU OF CHARLOTTETOWN,0
7184,REIDCO LTD.,DISCOVER KIA,0
7185,ANCHOR MOTORS LIMITED,ANCHOR TOYOTA,0
7186,CENTENNIAL MOTORS LIMITED,CENTENNIAL HONDA,0
7187,716784 N.B. INC,RECAR MONCTON,0
7188,BRUCE M-K LIMITED,BRUCE MAZDA,0
7189,KENTVILLE NISSAN,,0
7190,GRANVILLE AUTO CENTER LTD.,CENTENNIAL AUTO-SPORT & TIRE - CHARLOTTETOWN,0
7191,GRANVILLE AUTO CENTER LTD.,CENTENNIAL AUTO-SPORT & TIRE - SUMMERSIDE,0
7192,MLEDC INVESTMENTS LTD.,SYDNEY MITSUBISHI,0
7193,ST. CROIX AUTO LTD.,ST. CROIX AUTO LTD.,0
7194,ST. CROIX AUTO LTD.,ST. CROIX AUTO LTD.,0
7195,ST. CROIX AUTO LTD.,ST. CROIX AUTO LTD.,0
7196,ST. CROIX AUTO LTD.,ST. CROIX AUTO LTD.,0
7198,684738 N.B. LTD.,VOLVO CARS NEW BRUNSWICK,0
7199,FAIRVIEW PLYMOUTH CHRYSLER LTD. ,FAIRVIEW JEEP RAM,0
7204,612111 LTD,SUMMIT DODGE FREDERICTON,0
7205,BRUCE FORD SALES LIMITED,,0
7206,BRUCE AUTOMOTIVE YARMOUTH INC. ,BRUCE HONDA,0
7207,BRUCE H-N LIMITED,BRUCE HYUNDAI,0
7208,BRUCE CHEVROLET BUICK GMC LIMITED,BRUCE CHEVROLET BUICK GMC - DIGBY,0
7209,BRUCE CHEVROLET BUICK GMC LIMITED,BRUCE AUTOMOTIVE GROUP - CORPORATE OFFICE,0
7210,BRUCE CHEVROLET BUICK GMC LIMITED,,0
7212,BRUCE CHEVROLET BUICK GMC LTD.,CSN COLLISION CENTRE,0
7213,BRUCE FORD SALES LIMITED ,BRUCE AUTO SPA,0
7214,J BARKER CAPITAL,,0
7215,L BARKER CAPITAL,,0
7216,MPG MARKETING,,0
7217,BRUCE LEASING,,0
7218,KEMAC HOLDINGS LTD,,0
7300,COLLEGE FORD OF TABER LTD.,,0
7301,COLLEGE FORD LINCOLN LTD.,,0
7302,COLLEGE LEASING,,0
7303,SMGCT  ,,0
7304,COUNTRY CHRYSLER DODGE JEEP RAM,,0
7305,HIGH PRAIRIE FORD SALES & SERVICE LTD,REVOLUTION FORD,0
7306,1615380 ALBERTA LTD,LEGACY DODGE CHRYSLER JEEP RAM,0
7308,WHITECOURT FORD INC,,0
7309,BARRHEAD FORD INC.,,0
7310,ZENDER FORD SALES LTD.,,0
7312,ASHAR INVESTMENTS LTD.,,0
7313,BOB WOLFE INVESTMENTS,,0
7314,WOLFE PACK WARRIORS FOUNDATION,,0
7315,1945150 ALBERTA LTD.,,0
7316,WOLFE CALWEST PROPERTIES LTD,,0
7317,1145041 ALBERTA LTD.,,0
7318,ALC TRUCKS LTD.,,0
7319,ALBERTA LEASECO - WESTERN,,0
7320,ALBERTA LEASECO - EML,,0
7321,ALBERTA LEASECO - GSL,,0
7322,HANSEN FORD QUICKLANE,,0
7323,,,0
7324,RIVER HEIGHTS MOTOR PRODUCTS,COCHRANE NISSAN,0
7325,WESTGATE CHEVROLET (2018) LTD.,WOLFE CHEVROLET EDMONTON,0
7326,LEGACY LEASING,,0
7327,MURRAY MOTORS OKOTOKS LIMITED PARTNERSHIP,,0
7328,CARBRITE CALGARY,,0
7329,CARBRITE EDMONTON,,0
7330,WESTERN PAINT & EQUIPMENT,,0
7331,ALBERTA LEASECO - WESTGATE,,0
7332,2027310 ALBERTA LTD,NORTHLAND KIA,0
7333,,,0
7335,AUTOMAXX AUTOMOTIVE SALES LTD.,,0
7337,OLYMPIC MOTORS (AB) V CORPORATION,RED DEER NISSAN,0
7338,CAM CLARK FORD SALES LTD.,,0
7339,CAM CLARK FORD SALES (2012) LTD,,0
7340,CAM CLARK FORD (OLDS) LTD,,0
7341,CAM CLARK LEASING LTD.,,0
7342,CAM CLARK SUPERSTORE,,0
7344,CRAWFORD MOTORS LTD.,INNISFAIL CHRYSLER,0
7345,OWN IT FINANCE LTD,,0
7348,EDMONTON TRAILER SALES & LEASING,ETS WHITECOURT,0
7352,RAINBOW FORD SALES INC.,,0
7354,CITY PLYMOUTH CHRYSLER (MEDICINE HAT) LTD.,,0
7355,WOLFE FAMILY HOLDING LTD.,,0
7356,SILVERWOOD MOTOR PRODUCTS LTD.,LLOYDMINSTER TOYOTA,0
7357,CAM CLARK FORD CANMORE LTD,,0
7358,WOLFE CHEVROLET GMC BUICK CANMORE LTD.,,0
7359,1820978 ALBERTA LTD.,STRAIGHTLINE UTILTY VEHICLES,0
7360,2205723 ALBERTA LTD,SUZUKI OF EDMONTON,0
7362,SOUTH TRAIL NISSAN LTD,SOUTH TRAIL NISSAN,0
7364,ALBERTA LEASECO - CANMORE,,0
7365,BIG M FORD LINCOLN LTD.,,0
7368,551546 ALBERTA LTD.,MOUNTAIN VIEW DODGE CHRYSLER JEEP RAM,0
7369,DIVERSE LEASING AND RENTALS LTD,,0
7370,ELEDONE MANAGEMENT INC.,,0
7371,DK FORD SALES LTD.,,0
7372,KOCH FORD LINCOLN SALES (2003) LTD.,KOCH FORD LINCOLN SALES (2003) LTD.,0
7373,KOCH FORD SALES (ATHABASCA) LTD.,KOCH FORD SALES (ATHABASCA) LTD.,0
7375,ROYAL OAK JLR LTD. ,JAGUAR LAND ROVER ROYAL OAK,0
7376,EASY PRO MECHANICAL SERVICES,,0
7377,ALLAN-DALE TRAILERS & RV'S,ALLAN-DALE TRAILERS & RV'S,0
7378,WESTERN STERLING TRUCKS LTD.,WESTERN TRUCK AND TRAILER,0
7380,DERRICK LEASING,,0
7381,CANADA WIDE,,0
7382,1176943 ALBERTA LTD.,LEXUS OF CALGARY,0
7383,1371487 ALBERTA LTD. ,COCHRANE TOYOTA,0
7384,LEXUS OF ROYAL OAK,LEXUS OF ROYAL OAK,0
7385,STAMPEDE LEASING LTD. ,STAMPEDE TOYOTA,0
7386,CHARLESGLEN LTD.,CHARLESGLEN TOYOTA,0
7387,TARRABAIN MOTOR PRODUCTS LTD,,0
7388,DRIVERZ AUTO SALES LTD.,,0
7389,CAVALCADE AUTO ACCEPTANCE,,0
7390,WOODRIDGE AUTO BODY LTD.,ALL MAKES COLLISION CENTRE,0
7391,WOODRIDGE FORD LINCOLN LTD.,,0
7392,BIG 4 MOTORS LTD.,,0
7393,ADVANTAGE FORD SALES LTD.,,0
7394,OKOTOKS FORD LINCOLN,,0
7395,VILLAGE MOTORS LTD. ,VILLAGE HONDA,0
7396,367077 ALBERTA LTD ,NORTHSIDE MOTORSPORTS,0
7397,OLYMPIC MOTORS (AB) VIII CORPORATION,STRATHMORE CHRYSLER DODGE JEEP RAM,0
7399,367077 ALBERTA LTD,CENTRAL AUTO EDSON,0
7402,PRESTON AUTO LEASE LTD.,,0
7403,NORTH ISLAND AUTOMOTIVE LTD.,COMOX VALLEY TOYOTA,0
7404,LIBERTY LEASING INC.,,0
7405,KELOWNA MOTORS INVESTMENTS LTD.,,0
7406,101287828 SASKATCHEWAN LTD,CAROOGA,0
7407,DUNCAN CHRYSLER DODGE JEEP RAM LTD,,0
7408,MOOSE MOUNTAIN VENTURES LTD.,RUNNERS RV,0
7409,MILANI & NORMAN AUTO SALES & LEASING INC.,NORMAN MOTOR GROUP,0
7410,KEMLEE EQUIPMENT LTD,,0
7413,1175104 BC LTD DBA CRANBROOK MITSUBISHI,CRANBROOK MITSUBISHI,0
7414,OCEANVIEW AUTOMOTIVE LTD,SUNSHINE COAST CHEVROLET BUICK GMC,0
7415,PARK AVENUE ENTERPRISES LTD.,THE HONDA WAY,1
7417,SAMURAI AUTOMOTIVE LTD.,WHITE ROCK CHRYSLER DODGE JEEP RAM,0
7418,0889541 BC LTD.,SPRING HONDA,0
7420,NELSON FORD SALES (2003) INC.,,0
7421,GALAXY MOTORS (1990) LTD.,GALAXY RV WESTSHORE,0
7422,GALAXY MOTORS (1990) LTD,GALAXY RV PARKSVILLE,0
7423,JACK CARTER NORTH STAR CHEVROLET BUICK GMC LTD.,,0
7425,CAM CLARK FORD LINCOLN LTD,,0
7426,CAM CLARK FORD RICHMOND LTD,,0
7427,1204334 BC LTD.,CRANBROOK HYUNDAI,0
7430,1201834 BC LTD,DRIVEHIVE SUPERSTORE WHITEROCK,0
7434,1026118 BC LTD.,PORSCHE CENTRE KELOWNA,0
7435,KELOWNA AUTOSPORT LTD.,JAGUAR LAND ROVER KELOWNA,0
7436,1191259 B.C. LTD.,VOLVO CARS KELOWNA,0
7437,ORCHARD FORD SALES LTD.,,0
7438,BROTHERS AUTOBODY REFINISHERS LTD.,,0
7440,TRANSCAN LEASING CORP,,0
7441,1202995 B.C. LTD.,VICTORIA HYUNDAI,0
7442,561075 B.C. LTD,KIA VICTORIA,0
7443,1224452 B.C. LTD,CAMPUS NISSAN VICTORIA,0
7444,1224463 B.C. LTD ,CAMPUS ACURA VICTORIA,0
7445,1240313 B.C. LTD,CAMPUS INFINITI VICTORIA,0
7446,1224463 B.C. LTD,CAMPUS HONDA VICTORIA,0
7447,GARDNER CHEVROLET BUICK GMC LTD.,,0
7448,GREG GARDNER MOTORS LTD.,,0
7449,1162045 B.C. LTD,,0
7450,1234744 B.C. LTD.,,0
7451,CLASSIC IMAGE AUTO BODY,,0
7452,ISL NIS AUTO SALES LTD,COURTENAY NISSAN,0
7453,660476 BC LTD.,,0
7454,KING OF CARS B.C. LTD.,,0
7455,WHITE OWL MOTORS,GENESIS LANGLEY,0
7456,CARIBOO CHEVROLET BUICK GMC LTD.,,0
7457,FRASER RIVER CHEVROLET BUICK GMC LTD.,,0
7458,CARIBOO FORD LTD.,,0
7459,P.C. MOTORS INC. ,PEACE COUNTRY TOYOTA,0
7460,WESTLINE FORD LTD.,,0
7462,ONE WEST AUTO LTD.,VANCOUVER MITSUBISHI,0
7463,ASKARIAN HOLDINGS LTD.,LEGACY USED CARS,0
7465,THINK FLEET MANAGEMENT INC,,0
7466,KAMLOOPS CHRYSLER DODGE JEEP RAM INC,,0
7467,AXIS AUTO BROKERS,,0
7468,OLYMPIC MOTORS (AB) VII CORPORATION,ACURA OF RED DEER,0
7469,KWP CARRIAGE INC.,PENTICTON TOYOTA,0
7470,SIB AUTO INC ,SUBARU OF PENTICTON,0
7471,SIB AUTO INC ,KELOWNA SUBARU,0
7473,GUSTAFSON'S CENTRAL CHEVROLET GMC BUICK LTD,,0
7474,1468211 B.C. LTD,STRAIGHTLINE HONDA,0
7475,GILMAY ENTERPRISES LTD. ,GILMAY RV,0
7476,PENTICTON AUTO LEASING,,0
7477,LAKESIDE FORD LTD.,,0
7482,1272986 BC Ltd,SUN VALLEY NISSAN,0
7483,SUMMIT V AUTO LTD.,ARROW VOLKSWAGEN,0
7484,BUY DIRECT TRUCK CENTRE,,0
7485,PARAMOUNT TRADING LTD.,MILANI AUTO SALES ,0
7486,GALAXY MOTORS (1990) LTD.,GALAXY MOTORS COLWOOD,0
7487,Victoria Ford Alliance Ltd.,Jaguar Victoria / Land Rover Victoria,0
7488,Victoria Ford Alliance Ltd.,Suburban Motors,0
7489,Victoria Ford Alliance Ltd.,Victoria Mitsubishi,0
7490,VICTORIA FORD ALLIANCE LTD.,GLENOAK FORD ,0
7491,Victoria Ford Alliance Ltd.,Glenoak Ford Sales,0
7492,Victoria Ford Alliance Ltd.,Pacific Mazda,0
7493,Coastal Ford Sales Limited,Coastal Ford Vancouver,0
7494,Coastal Ford Sales Limited,Coastal Ford Squamish,0
7495,Coastal Ford Sales Limited,Coastal Ford Burnaby,0
7496,ONE WEST LEASING AUTO LTD,,0
7498,CAROOGA LIMITED PARTNERSHIP,CAROOGA,0
7500,716784 N.B. INC,RECAR,0
7501,COLBOURNE CHRYSLER DODGE JEEP RAM LTD.,,0
7502,COLBOURNE FORD LTD.,,0
7503,BRUCE AUTO APPROVAL,,0
7509,10162 NFLD LIMITED,MARSH MOTORSPORTS,0
7510,TONER GMC CHEVROLET BUICK LTD.,,0
7511,G & M CHEVROLET BUICK GMC CADILLAC LTD.,,0
7512,TONER CHEVROLET BUICK GMC LTD.,,0
7513,BRUCE D-Y LIMITED,BRUCE CHRYSLER DODGE JEEP,0
7514,BRUCE MANAGEMENT LIMITED,,0
7515,3090590 NOVA SCOTIA LTD,LAKE VIEW AUTO SALES,0
7516,COLBOURNE AUTO REALTY LTD.,,0
7517,COLBOURNE STATION PRE-OWNED VEHICLES,,0
7523,TARGET ENTERPRISES LIMITED,COUNTY MAZDA,0
7524,ATLANTIC MOTORS LTD. ,ATLANTIC MAZDA,0
7525,716784 N.B. LTD.,RECAR WOODSTOCK,0
7526,716784 N.B. INC. ,RECAR PEI,0
7527,VELOCITY AUTO BODY INC.,,0
7528,677834 N.B. INC. ,REALCO,0
7529,AVIATION,,0
7530,TREVOR'S AUTO LTD.,TREVORS HYUNDAI,0
7531,TANTRAMAR BUICK GMC (2009) LIMITED,TANTRAMAR CHEVROLET BUICK GMC,0
7532,VALLEY FORD LIMITED,,0
7533,3342691 NOVA SCOTIA LIMITED,BELLIVEAU MOTORS,0
7535,3341098 NOVA SCOTIA LIMITED,YARMOUTH MAZDA,0
7536,TM AUTO CHRYSLER DODGE JEEP RAM LTD.,,0
7537,HUMBER MOTORS LIMITED,,0
7538,STEELE AUTO ON DEMAND ,YOUR WAY AUTO,0
7539,HUMBER MOTORS LIMITED,,0
7540,STEELE EV LIMITED,ALL EV BY STEELE,0
7541,STEELE PREMIUM LIMITED,LAND ROVER MONCTON,0
7543,FAIRLEY & STEVENS LIMITED,FAIRLEY & STEVENS FORD,0
7544,EASTCOAST FINANCIAL INC.,EASTCOAST FINANCING,0
7545,4350996 NOVA SCOTIA LIMITED,CAREVO AUTO SOLUTIONS,0
7546,3324922 NOVA SCOTIA LIMITED,EASTCOAST AUTO REPAIR,0
7547,Steele Auto's Practice Site,,0
7548,716784 N.B. INC.,RECAR NEWFOUNDLAND,0
7549,CAPE BRETON TRAILER SALES INC,,0
7550,SHIFT AUTOMOTIVES LTD.,,0
7551,3039214 NOVA SCOTIA LTD.,GENESIS HALIFAX,0
7552,COUNTRY CAMPER SALES LTD.,,0
7553,STEELE AUTO GROUP LIMITED,STEELE WHEELS,0
7554,728969 NB LTD.,GRAND FALLS HYUNDAI,0
7555,ROADSPORT FORD LINCOLN INC.,RIVERVIEW FORD LINCOLN,0
7556,RON MACGILLIVRAY CHEVROLET BUICK GMC LTD.,,0
7557,3278724 NOVA SCOTIA LIMITED,CENTURY HONDA,0
7558,3278725 NOVA SCOTIA LIMITED,CENTURY HYUNDAI,0
7559,3323399 NOVA SCOTIA LIMITED,CENTURY NISSAN,0
7560,725371 NB LTD,CENTURY SUBARU,0
7561,SAINT JOHN NISSAN INC.,SAINT JOHN NISSAN,0
7566,STEELE ST. JOHN'S CHRYSLER DODGE JEEP RAM LIMITED,,0
7567,STEELE ST. JOHN'S CHRYSLER DODGE JEEP RAM LIMITED,STEELE HARBOUR GRACE CHRYSLER DODGE JEEP RAM LIMITED,0
7568,YEWY,,0
7569,STEELE EV LIMITED,ALL EV BY STEELE - NEW BRUNSWICK,0
7570,BRETT CHEVROLET BUICK GMC LTD.,STEELE CHEVROLET CADILLAC BUICK GMC SAINT JOHN,0
7571,FUNDY MOTORS 1995 LTD.,FUNDY HONDA,0
7572,3240220 NOVA SCOTIA LIMITED,FORBES KIA NEW MINAS,0
7573,SCOTTCARR INC.,FORBES KIA BRIDGEWATER,0
7574,RIVERVIEW MOTORS LTD.,,0
7575,KING AUTO LTD.,KING MAZDA,0
7576,BRUCE V-K LIMITED,VALLEY VOLKSWAGEN,0
7577,BRUCE K-Y LIMITED,BRUCE KIA,0
7578,Landry Family Trust 2043,,0
7579,HATHEWAY LIMITED,HATHEWAY FORD,0
7580,JDI HATHEWAY AUTO LTD.,BATHURST TOYOTA,0
7581,HATHEWAY (TRACADIE) LIMITED,HATHEWAY FORD TRACADIE,0
7582,Howard's Management,,0
7583,GRAND AUTO MART INC.,GRAND FORKS SUBARU KIA,0
7584,Strangs Shore Seasonal Camping Inc.,,0
7585,Chipman Waterfront Camping,,0
7586,DELANEY MOTORS INC.,CENTURY HYUNDAI SAINT JOHN,0
7587,742822 N.B. LTD.,WONDER AUTO & TIRE MAIN STREET,0
7588,742822 N.B. LTD.,WONDER AUTO & TIRE PROSPECT ST,0
7589,742822 N.B. LTD.,WONDER TIRE & AUTO RESTIGOUCHE RD,0
7590,742822 N.B. LTD.,WONDER TIRE & AUTO COVERDALE RD,0
7591,742822 N.B. LTD.,WONDER TIRE & AUTO MOUNTAIN RD,0
7592,742822 N.B. LTD.,WONDER AUTO & TIRE WESTVILLE RD,0
7593,742822 N.B. LTD.,WONDER AUTO & TIRE HORSESHOE LAKE DR,0
7594,742822 N.B. LTD.,WONDER AUTO & TIRE ROTHESAY AVE,0
7595,O'REGAN CHEVROLET BUICK GMC CADILLAC LIMITED,O'REGAN'S CHEVROLET BUICK GMC CADILLAC,0
7596,O'REGAN CHEVROLET BUICK GMC CADILLAC LIMITED,O'REGAN'S GREEN LIGHT USED CAR CENTRE HALIFAX,0
7597,O'REGAN CHEVROLET BUICK GMC CADILLAC LIMITED,O'REGAN'S NAPA AUTOPRO,0
7598,O'REGAN MOTORS LIMITED,O'REGAN'S GREEN LIGHT USED CAR CENTRE DARTMOUTH,0
7599,O'REGAN MOTORS LIMITED,O'REGAN'S NATIONAL LEASING,0
7603,MR AND MRS MOTORS INC.,MR MOTORS,0
7604,STRAIGHTLINE MOTOR GROUP INC.,,0
7605,2289739 ALBERTA LIMITED,FIFTH AVENUE VOLKSWAGEN,0
7606,2338119 ALBERTA LTD,LETHBRIDGE HYUNDAI,0
7608,HRT MOTORS INC.,HIGH RIVER TOYOTA,0
7610,(SOUTH CENTRE VOLKSWAGEN) 2296041 ALBERTA LTD.,SOUTH CENTRE VOLKSWAGEN,0
7612,2345137 ALBERTA LTD,VERMILION CHRYSLER DODGE JEEP RAM,0
7615,DPP ENTERPRISES INC,SYLVAN LAKE RV,0
7616,SilverZinc Motors ,Refine ,0
7617,SilverZinc Motorsports,,0
7620,WOLFE CADILLAC CALGARY LTD.,WOLFE CADILLAC CALGARY,0
7621,BRIDGE CITY CHRYSLER DODGE JEEP LTD.,,0
7623,BANNISTER FORD EDSON LTD,,0
7624,FM MOTORS LTD,WESTWIND HONDA,0
7625,SCHWAB CHEVROLET BUICK GMC,,0
7626,(OKOTOKS VW) 2296041 ALBERTA LTD.,OKOTOKS VW,0
7627,SOUTHSIDE PLYMOUTH CHRYSLER LTD.,SOUTHSIDE DODGE CHRYSLER JEEP RAM,0
7628,PLATINUM MOTOR CARS INC.,PLATINUM MITSUBISHI LTD.,0
7629,METHOD ACOUSTICS INC,METHOD MOTOR,0
7631,2419123 ALBERTA LTD,NAPA AUTO PRO MEDICINE HAT,0
7632,ROYAL OAK VOPCO LTD.,VOLVO CARS ROYAL OAK,0
7633,2412170 ALBERTA LTD.,WESTCASTLE CHEVROLET BUICK GMC,0
7634,2402406 ALBERTA LTD.,GARY MOE CHEVROLET BUICK GMC,0
7637,1615380 ALBERTA LTD.,LEGACY FLEET SERVICES,0
7640,OLYMPIC MOTORS (AB) XII CORPORATION,OLYMPIC MARINE & RECREATION AIRDRIE,0
7641,ABSOLUT WATERSPORTS LTD.,OLYMPIC MARINE & RECREATION - STRATHMORE,0
7651,2463556 ALBERTA LTD.,YEG DRIVES,0
7652,KIPP SCOTT CADILLAC,,0
7654,CAR WEST AUTO SALES INC.,CAR WEST LEDUC,0
7656,1717048 ALBERTA LTD.,LEGACY DODGE WETASKIWIN,0
7657,2485075 ALBERTA LTD,GARY MOE LETHBRIDGE CHRYSLER DODGE JEEP RAM,0
7658,FM HOLDINGS LTD.,,0
7659,1926979 AB LTD,BANNISTER GP HONDA,0
7660,HOMEFIELD MOTORS LTD.,,0
7661,WEST EDMONTON AUTO LTD.,WEST EDMONTON VOLKSWAGEN,0
7662,XTREME AUTO AND TRUCK SALES LTD.,,0
7665,Wheaton Honda West - SML,,0
7666,Wheaton Honda West - Wholesale,,0
7668,2497902 AB LTD.,CASTLE FORD SALES,0
7670,COAST AUTO DRAYTON INC,COAST DRAYTON VALLEY,0
7671,BANNISTER VENTURES GP,BANNISTER GP KIA,0
7672,DRIVENET LTD.,,0
7673,WOLFE REGISTRIES LTD.,REGISTRY WEST,0
7674,2160421 ALBERTA LTD.,FRONTIER MITSUBISHI,0
7675,2160421 ALBERTA LTD.,FRONTIER AUTO AND IMPORTS,0
7676,Western Truck & Trailer/OK Tire Nisku,,0
7677,WEBB'S 14 41 FORD LTD.,,0
7678,KOCH RV LTD.,AIRSTREAM OF EDMONTON,0
7679,2552836 ALBERTA LTD.,RED DEER VOLKSWAGEN,0
7680,FREE SPIRIT MARINE LTD.,SHERWOOD POWERSPORTS AND MARINE,0
7681,SOUTHSIDE MOTORS LTD.,KRAMER MAZDA,0
7682,771922 ALBERTA LTD.,NORTH HILL MAZDA,0
7683,NORTHSIDE AUTO LTD.,STONEY TRAIL MAZDA,0
7685,COCHRANE MOTOR SALES LTD.,COCHRANE GM,0
7686,ADRENALIN MOTORS CARSTAIRS LTD.,ADRENALIN MOTORS,0
7687,ALBERTA AUTO FINANCE LTD.,,0
7688,WHEATON CHEVROLET OF RED DEER LTD.,,0
7689,MCCLELLAN WHEATON CHEVROLET LTD,,0
7690,967210 ALBERTA LTD,EASTSIDE KIA,0
7691,SOUTH TRAIL K LTD,SOUTH TRAIL KIA,0
7694,RIVER VALLEY CHRYSLER DODGE JEEP RAM INC.,RIVER VALLEY CHRYSLER,0
7695,HIDRIVE AUTO LTD.,,0
7696,SHERWOOD HONDA,,1
7697,ELECTRONIC ENGINEER CONTROL AUTOMOTIVE LTD.,EEC MOTORS,0
7698, SMG Terrace Platform Inc.,,0
7699,1442642 BC Ltd.,,0
7700, Chinook Motors Inc.,,0
7701,STANDARD DOMESTIC AUTOMOTIVE LTD.,STANDARD DODGE CHRYSLER JEEP RAM,0
7702,VILLAGE AUTO SALES LTD.,,0
7703,SHELLBROOK CHEVROLET BUICK GMC LTD.,,0
7704,VILLAGE BUDGET CENTRE,,0
7705,PLATINUM AUTOSPORT,,0
7706,NORTH POINT AUTO SALES,,0
7707,102123869 SASKATCHEWAN LTD,MOOSE JAW HONDA,0
7708,KEVIN KNIGHT IMPORTS LTD,MOOSE JAW NISSAN,0
7711,MURRAY AUTO GROUP MEDICINE HAT,MURRAY CHEVROLET CADILLAC MEDICINE HAT,0
7712,2450166 ALBERTA LIMITED,TAZA PARK VOLKSWAGEN,0
7713,1661984 ALBERTA INC.,LEGACY AUTO SUPER CENTRE,0
7714,2621842 ALBERTA LTD,SUN VALLEY HONDA,0
7715,MURRAY AUTO SALES MEDICINE HAT LTD.,MURRAY HYUNDAI MEDICINE HAT,0
7716,OLYMPIC MOTORS (AB) IX CORPORATION,NORTHWEST ACURA,0
7717,OLYMPIC MOTORS (AB) IV CORPORATION,HONDA MAGIC,1
7718,SHAGANAPPI MOTOR SALES LTD.,SHAGANAPPI GM,0
7719,WOLFE TRANSPORTATION INC.,,0
7720,ALPHA EXPORTS LTD.,,0
7721,WOLFE BOW VALLEY PROPERTIES LTD.,,0
7722,COLEMASON HOLDINGS LTD.,,0
7723,ASHLEY WOLFE HOLDINGS LTD.,,0
7724,HARRISON WOLFE HOLDINGS LTD.,,0
7725,RAISED BY WOLVES HOLDING LTD.,,0
7727,OPEN AUTO WHOLESALE INC,,0
7728,ALBERTA LEASECO - WCC,,0
7730,OLYMPIC MOTORS (AB) CORPORATION,SUBARU CALGARY,0
7733,2619181 ALBERTA LTD,GARY MOE MEDICINE HAT CHRYSLER DODGE JEEP RAM,0
7801,102123881 SASK LTD,MOOSE JAW HYUNDAI,0
7802,SHELLBROOK CHEVROLET BUICK GMC LTD,,0
7803,STANDARD CHEVROLET BUICK GMC SHAUNAVON,STANDARD SHAUNAVON,0
7805,STANDARD MOTORS (24) LTD.,,0
7806,BARBER MOTORS (1963) LTD.,BARBER MOTORS CHEVROLET BUICK GMC,0
7807,VAUGHN WYANT AUTOSPORT LTD.,JAGUAR-LAND ROVER SASKATOON,0
7808,102064383 SASKATCHEWAN LTD.,VOLVO CARS SASKATOON,0
7809,PM & M FINE CARS LTD.,AUDI SASKATOON,0
7810,VILLAGE AUTO SALES LTD.,MOTO CITY MOTOR PRODUCTS,0
7811,SHERWOOD CHEVROLET INC.,,0
7812,SHERWOOD RV INC.,,0
7813,MELVILLE MOTORS LTD.,,0
7814,OLYMPIC MOTORS (SK) VII CORPORATION,MOOSOMIN DODGE,0
7815,WHITEWOOD DODGE,,0
7816,MOOSE JAW AUTO AND LEISURE LTD.,,0
7817,EXCLUSIVE AUTO MARINE LTD.,EXCLUSIVE AUTO MARINE ,0
7818,EXCLUSIVE AUTO MARINE LTD.,EXCLUSIVE AUTO MARINE,0
7820,R.B. DIXON HOLDINGS LTD.,REGINA MAZDA SALES,0
7821,GREAT PLAINS MOTORSPORTS INC.,,0
7822,102001017 SASKATCHEWAN LTD.,CARGET AUTOMOTIVE,0
7825,VELOCITY FORD LIMITED,VELOCITY FORD,0
7828,CANADA BUDGET CARS,,0
