fldId,fldSerialNumber,fldDate,fldUserRef,fldKey,fldCount,Year,Month,Day,Day_of_week
203032196,3169,2025-04-02,-1,Deal.Accessories.OEM,1,2025,4,2,Wednesday
203079259,5139,2025-04-02,-1,Deal.Accessories.OEM,3,2025,4,2,Wednesday
203032257,3169,2025-04-02,23,Deal.Accessories.OEM,3,2025,4,2,Wednesday
203032278,3169,2025-04-02,29,Deal.Accessories.OEM,1,2025,4,2,Wednesday
203032390,3169,2025-04-02,46,Deal.Accessories.OEM,1,2025,4,2,Wednesday
203318779,7682,2025-04-02,50,Deal.Accessories.OEM,3,2025,4,2,Wednesday
203032494,3169,2025-04-02,176,Deal.Accessories.OEM,2,2025,4,2,Wednesday
203074396,5644,2025-04-02,183,Deal.Accessories.OEM,3,2025,4,2,Wednesday
202990502,3183,2025-04-02,232,Deal.Accessories.OEM,2,2025,4,2,Wednesday
203070804,5622,2025-04-02,290,Deal.Accessories.OEM,1,2025,4,2,Wednesday
203344863,5234,2025-04-02,430,Deal.Accessories.OEM,3,2025,4,2,Wednesday
203318946,7682,2025-04-02,452,Deal.Accessories.OEM,1,2025,4,2,Wednesday
203345550,5235,2025-04-02,512,Deal.Accessories.OEM,1,2025,4,2,Wednesday
203345615,5235,2025-04-02,524,Deal.Accessories.OEM,2,2025,4,2,Wednesday
203391067,7415,2025-04-02,1031,Deal.Accessories.OEM,3,2025,4,2,Wednesday
203391308,7415,2025-04-02,2128,Deal.Accessories.OEM,6,2025,4,2,Wednesday
203425553,3179,2025-04-03,6,Deal.Accessories.OEM,2,2025,4,3,Thursday
203536079,3169,2025-04-03,23,Deal.Accessories.OEM,1,2025,4,3,Thursday
203536095,3169,2025-04-03,29,Deal.Accessories.OEM,3,2025,4,3,Thursday
203536161,3169,2025-04-03,46,Deal.Accessories.OEM,2,2025,4,3,Thursday
203730665,7682,2025-04-03,50,Deal.Accessories.OEM,1,2025,4,3,Thursday
203425722,3179,2025-04-03,77,Deal.Accessories.OEM,1,2025,4,3,Thursday
203536264,3169,2025-04-03,176,Deal.Accessories.OEM,4,2025,4,3,Thursday
203578220,5644,2025-04-03,183,Deal.Accessories.OEM,3,2025,4,3,Thursday
203470458,5234,2025-04-03,430,Deal.Accessories.OEM,4,2025,4,3,Thursday
203471187,5235,2025-04-03,511,Deal.Accessories.OEM,3,2025,4,3,Thursday
203471209,5235,2025-04-03,512,Deal.Accessories.OEM,1,2025,4,3,Thursday
203696334,7070,2025-04-03,908,Deal.Accessories.OEM,4,2025,4,3,Thursday
203884000,7415,2025-04-03,1031,Deal.Accessories.OEM,2,2025,4,3,Thursday
203470729,5234,2025-04-03,1110,Deal.Accessories.OEM,9,2025,4,3,Thursday
203884238,7415,2025-04-03,2128,Deal.Accessories.OEM,2,2025,4,3,Thursday
203696393,7070,2025-04-03,2243,Deal.Accessories.OEM,1,2025,4,3,Thursday
203919274,3179,2025-04-04,6,Deal.Accessories.OEM,4,2025,4,4,Friday
204026181,3169,2025-04-04,23,Deal.Accessories.OEM,3,2025,4,4,Friday
204026210,3169,2025-04-04,29,Deal.Accessories.OEM,2,2025,4,4,Friday
204312333,5439,2025-04-04,31,Deal.Accessories.OEM,3,2025,4,4,Friday
204059159,5622,2025-04-04,32,Deal.Accessories.OEM,1,2025,4,4,Friday
204026278,3169,2025-04-04,46,Deal.Accessories.OEM,4,2025,4,4,Friday
204362610,7446,2025-04-04,134,Deal.Accessories.OEM,1,2025,4,4,Friday
204026382,3169,2025-04-04,176,Deal.Accessories.OEM,2,2025,4,4,Friday
204275821,7831,2025-04-04,221,Deal.Accessories.OEM,1,2025,4,4,Friday
204059276,5622,2025-04-04,290,Deal.Accessories.OEM,2,2025,4,4,Friday
204290112,5234,2025-04-04,439,Deal.Accessories.OEM,1,2025,4,4,Friday
204290744,5235,2025-04-04,511,Deal.Accessories.OEM,13,2025,4,4,Friday
203957264,7071,2025-04-04,857,Deal.Accessories.OEM,1,2025,4,4,Friday
204360999,7415,2025-04-04,1031,Deal.Accessories.OEM,9,2025,4,4,Friday
204290302,5234,2025-04-04,1110,Deal.Accessories.OEM,1,2025,4,4,Friday
204477614,7682,2025-04-05,50,Deal.Accessories.OEM,3,2025,4,5,Saturday
204424412,5644,2025-04-05,183,Deal.Accessories.OEM,2,2025,4,5,Saturday
204408155,5560,2025-04-05,184,Deal.Accessories.OEM,8,2025,4,5,Saturday
204503510,7696,2025-04-05,209,Deal.Accessories.OEM,1,2025,4,5,Saturday
204411646,5559,2025-04-05,248,Deal.Accessories.OEM,2,2025,4,5,Saturday
204514996,5234,2025-04-05,430,Deal.Accessories.OEM,7,2025,4,5,Saturday
204515039,5234,2025-04-05,439,Deal.Accessories.OEM,4,2025,4,5,Saturday
204515477,5235,2025-04-05,511,Deal.Accessories.OEM,2,2025,4,5,Saturday
204463315,7070,2025-04-05,908,Deal.Accessories.OEM,2,2025,4,5,Saturday
204539067,7415,2025-04-05,1031,Deal.Accessories.OEM,6,2025,4,5,Saturday
204515157,5234,2025-04-05,1110,Deal.Accessories.OEM,26,2025,4,5,Saturday
204567625,7415,2025-04-06,1031,Deal.Accessories.OEM,3,2025,4,6,Sunday
204567696,7415,2025-04-06,2128,Deal.Accessories.OEM,2,2025,4,6,Sunday
204587264,3179,2025-04-07,6,Deal.Accessories.OEM,2,2025,4,7,Monday
204691380,3169,2025-04-07,23,Deal.Accessories.OEM,6,2025,4,7,Monday
204691405,3169,2025-04-07,29,Deal.Accessories.OEM,2,2025,4,7,Monday
204726880,5622,2025-04-07,30,Deal.Accessories.OEM,1,2025,4,7,Monday
204691419,3169,2025-04-07,32,Deal.Accessories.OEM,1,2025,4,7,Monday
204693695,5332,2025-04-07,32,Deal.Accessories.OEM,1,2025,4,7,Monday
204691517,3169,2025-04-07,46,Deal.Accessories.OEM,2,2025,4,7,Monday
204691537,3169,2025-04-07,47,Deal.Accessories.OEM,1,2025,4,7,Monday
204896409,7682,2025-04-07,50,Deal.Accessories.OEM,6,2025,4,7,Monday
204587446,3179,2025-04-07,77,Deal.Accessories.OEM,3,2025,4,7,Monday
204586456,6173,2025-04-07,149,Deal.Accessories.OEM,1,2025,4,7,Monday
204586472,6173,2025-04-07,150,Deal.Accessories.OEM,3,2025,4,7,Monday
204691640,3169,2025-04-07,176,Deal.Accessories.OEM,3,2025,4,7,Monday
205001857,7717,2025-04-07,262,Deal.Accessories.OEM,3,2025,4,7,Monday
204972762,7831,2025-04-07,285,Deal.Accessories.OEM,1,2025,4,7,Monday
204727002,5622,2025-04-07,290,Deal.Accessories.OEM,2,2025,4,7,Monday
205001924,7717,2025-04-07,324,Deal.Accessories.OEM,1,2025,4,7,Monday
204964165,5234,2025-04-07,430,Deal.Accessories.OEM,2,2025,4,7,Monday
204964964,5235,2025-04-07,512,Deal.Accessories.OEM,3,2025,4,7,Monday
204828710,7070,2025-04-07,950,Deal.Accessories.OEM,2,2025,4,7,Monday
204964438,5234,2025-04-07,1110,Deal.Accessories.OEM,4,2025,4,7,Monday
205053162,7415,2025-04-07,2128,Deal.Accessories.OEM,7,2025,4,7,Monday
204830308,7074,2025-04-07,2956,Deal.Accessories.OEM,1,2025,4,7,Monday
205083720,3179,2025-04-08,6,Deal.Accessories.OEM,1,2025,4,8,Tuesday
205221655,5622,2025-04-08,17,Deal.Accessories.OEM,1,2025,4,8,Tuesday
205187444,3169,2025-04-08,23,Deal.Accessories.OEM,6,2025,4,8,Tuesday
205187469,3169,2025-04-08,29,Deal.Accessories.OEM,1,2025,4,8,Tuesday
205187485,3169,2025-04-08,32,Deal.Accessories.OEM,1,2025,4,8,Tuesday
205083895,3179,2025-04-08,77,Deal.Accessories.OEM,5,2025,4,8,Tuesday
205187694,3169,2025-04-08,176,Deal.Accessories.OEM,1,2025,4,8,Tuesday
205223004,5644,2025-04-08,183,Deal.Accessories.OEM,1,2025,4,8,Tuesday
205500113,7717,2025-04-08,251,Deal.Accessories.OEM,1,2025,4,8,Tuesday
205461273,7831,2025-04-08,285,Deal.Accessories.OEM,1,2025,4,8,Tuesday
205383610,2045,2025-04-08,417,Deal.Accessories.OEM,1,2025,4,8,Tuesday
205478768,5234,2025-04-08,430,Deal.Accessories.OEM,5,2025,4,8,Tuesday
205479570,5235,2025-04-08,512,Deal.Accessories.OEM,3,2025,4,8,Tuesday
205378934,7070,2025-04-08,950,Deal.Accessories.OEM,10,2025,4,8,Tuesday
205557948,7415,2025-04-08,1031,Deal.Accessories.OEM,5,2025,4,8,Tuesday
205479011,5234,2025-04-08,1110,Deal.Accessories.OEM,4,2025,4,8,Tuesday
205558197,7415,2025-04-08,2128,Deal.Accessories.OEM,2,2025,4,8,Tuesday
205558342,7415,2025-04-08,2173,Deal.Accessories.OEM,3,2025,4,8,Tuesday
205732903,5622,2025-04-09,17,Deal.Accessories.OEM,2,2025,4,9,Wednesday
205703273,3169,2025-04-09,23,Deal.Accessories.OEM,6,2025,4,9,Wednesday
205732940,5622,2025-04-09,30,Deal.Accessories.OEM,2,2025,4,9,Wednesday
205703396,3169,2025-04-09,46,Deal.Accessories.OEM,3,2025,4,9,Wednesday
205703503,3169,2025-04-09,176,Deal.Accessories.OEM,3,2025,4,9,Wednesday
205733894,5644,2025-04-09,183,Deal.Accessories.OEM,2,2025,4,9,Wednesday
205998177,7717,2025-04-09,262,Deal.Accessories.OEM,3,2025,4,9,Wednesday
206025811,5234,2025-04-09,430,Deal.Accessories.OEM,4,2025,4,9,Wednesday
206026472,5235,2025-04-09,511,Deal.Accessories.OEM,1,2025,4,9,Wednesday
206026490,5235,2025-04-09,512,Deal.Accessories.OEM,2,2025,4,9,Wednesday
206026572,5235,2025-04-09,524,Deal.Accessories.OEM,3,2025,4,9,Wednesday
205869304,3027,2025-04-09,1021,Deal.Accessories.OEM,1,2025,4,9,Wednesday
206055254,7415,2025-04-09,1031,Deal.Accessories.OEM,10,2025,4,9,Wednesday
206420848,7718,2025-04-10,-1,Deal.Accessories.OEM,5,2025,4,10,Thursday
206092138,3179,2025-04-10,6,Deal.Accessories.OEM,1,2025,4,10,Thursday
206350300,5340,2025-04-10,15,Deal.Accessories.OEM,1,2025,4,10,Thursday
206213606,3169,2025-04-10,23,Deal.Accessories.OEM,2,2025,4,10,Thursday
206213629,3169,2025-04-10,29,Deal.Accessories.OEM,1,2025,4,10,Thursday
206213700,3169,2025-04-10,46,Deal.Accessories.OEM,2,2025,4,10,Thursday
206213719,3169,2025-04-10,47,Deal.Accessories.OEM,1,2025,4,10,Thursday
206479521,7696,2025-04-10,182,Deal.Accessories.OEM,1,2025,4,10,Thursday
206479672,7696,2025-04-10,209,Deal.Accessories.OEM,2,2025,4,10,Thursday
206499938,7717,2025-04-10,262,Deal.Accessories.OEM,1,2025,4,10,Thursday
206471337,7831,2025-04-10,285,Deal.Accessories.OEM,1,2025,4,10,Thursday
206244505,5622,2025-04-10,298,Deal.Accessories.OEM,1,2025,4,10,Thursday
206376620,3027,2025-04-10,1021,Deal.Accessories.OEM,4,2025,4,10,Thursday
206559229,7415,2025-04-10,1030,Deal.Accessories.OEM,1,2025,4,10,Thursday
206559250,7415,2025-04-10,1031,Deal.Accessories.OEM,3,2025,4,10,Thursday
206465973,5234,2025-04-10,1110,Deal.Accessories.OEM,13,2025,4,10,Thursday
206559496,7415,2025-04-10,2128,Deal.Accessories.OEM,1,2025,4,10,Thursday
206372591,7070,2025-04-10,2243,Deal.Accessories.OEM,1,2025,4,10,Thursday
206585401,3179,2025-04-11,6,Deal.Accessories.OEM,7,2025,4,11,Friday
206691740,3169,2025-04-11,23,Deal.Accessories.OEM,3,2025,4,11,Friday
206691761,3169,2025-04-11,29,Deal.Accessories.OEM,1,2025,4,11,Friday
206727032,5622,2025-04-11,30,Deal.Accessories.OEM,1,2025,4,11,Friday
206585574,3179,2025-04-11,77,Deal.Accessories.OEM,1,2025,4,11,Friday
208747185,7715,2025-04-11,80,Deal.Accessories.OEM,6,2025,4,11,Friday
206727959,5644,2025-04-11,164,Deal.Accessories.OEM,1,2025,4,11,Friday
206678701,5560,2025-04-11,184,Deal.Accessories.OEM,5,2025,4,11,Friday
206727160,5622,2025-04-11,290,Deal.Accessories.OEM,2,2025,4,11,Friday
206955326,5234,2025-04-11,439,Deal.Accessories.OEM,1,2025,4,11,Friday
206955473,5234,2025-04-11,496,Deal.Accessories.OEM,1,2025,4,11,Friday
206956022,5235,2025-04-11,511,Deal.Accessories.OEM,4,2025,4,11,Friday
206778146,7070,2025-04-11,908,Deal.Accessories.OEM,3,2025,4,11,Friday
207030065,7415,2025-04-11,1030,Deal.Accessories.OEM,1,2025,4,11,Friday
207030085,7415,2025-04-11,1031,Deal.Accessories.OEM,11,2025,4,11,Friday
206955504,5234,2025-04-11,1110,Deal.Accessories.OEM,4,2025,4,11,Friday
207030438,7415,2025-04-11,2172,Deal.Accessories.OEM,1,2025,4,11,Friday
207030455,7415,2025-04-11,2173,Deal.Accessories.OEM,3,2025,4,11,Friday
207095988,5622,2025-04-12,17,Deal.Accessories.OEM,4,2025,4,12,Saturday
207096577,5644,2025-04-12,183,Deal.Accessories.OEM,1,2025,4,12,Saturday
207188149,5439,2025-04-12,222,Deal.Accessories.OEM,1,2025,4,12,Saturday
207177198,7717,2025-04-12,262,Deal.Accessories.OEM,4,2025,4,12,Saturday
207171221,7831,2025-04-12,285,Deal.Accessories.OEM,10,2025,4,12,Saturday
207177218,7717,2025-04-12,324,Deal.Accessories.OEM,2,2025,4,12,Saturday
207146745,7681,2025-04-12,364,Deal.Accessories.OEM,1,2025,4,12,Saturday
207181871,5234,2025-04-12,430,Deal.Accessories.OEM,4,2025,4,12,Saturday
207182005,5234,2025-04-12,496,Deal.Accessories.OEM,2,2025,4,12,Saturday
207182376,5235,2025-04-12,511,Deal.Accessories.OEM,3,2025,4,12,Saturday
207182449,5235,2025-04-12,524,Deal.Accessories.OEM,2,2025,4,12,Saturday
207122116,7070,2025-04-12,908,Deal.Accessories.OEM,4,2025,4,12,Saturday
207122129,7070,2025-04-12,950,Deal.Accessories.OEM,4,2025,4,12,Saturday
207211158,7415,2025-04-12,1030,Deal.Accessories.OEM,1,2025,4,12,Saturday
207211178,7415,2025-04-12,1031,Deal.Accessories.OEM,2,2025,4,12,Saturday
207182040,5234,2025-04-12,1110,Deal.Accessories.OEM,8,2025,4,12,Saturday
207211391,7415,2025-04-12,2128,Deal.Accessories.OEM,1,2025,4,12,Saturday
207228247,7696,2025-04-13,209,Deal.Accessories.OEM,3,2025,4,13,Sunday
207236983,7415,2025-04-13,2128,Deal.Accessories.OEM,14,2025,4,13,Sunday
207257382,3179,2025-04-14,6,Deal.Accessories.OEM,7,2025,4,14,Monday
207378580,3169,2025-04-14,23,Deal.Accessories.OEM,2,2025,4,14,Monday
207675044,5439,2025-04-14,25,Deal.Accessories.OEM,4,2025,4,14,Monday
207378603,3169,2025-04-14,29,Deal.Accessories.OEM,1,2025,4,14,Monday
207378620,3169,2025-04-14,32,Deal.Accessories.OEM,1,2025,4,14,Monday
207378685,3169,2025-04-14,45,Deal.Accessories.OEM,2,2025,4,14,Monday
207378710,3169,2025-04-14,46,Deal.Accessories.OEM,4,2025,4,14,Monday
207651858,7696,2025-04-14,209,Deal.Accessories.OEM,1,2025,4,14,Monday
207667286,7717,2025-04-14,262,Deal.Accessories.OEM,4,2025,4,14,Monday
207638815,7831,2025-04-14,285,Deal.Accessories.OEM,3,2025,4,14,Monday
207310539,5234,2025-04-14,430,Deal.Accessories.OEM,2,2025,4,14,Monday
207310582,5234,2025-04-14,439,Deal.Accessories.OEM,1,2025,4,14,Monday
207311332,5235,2025-04-14,512,Deal.Accessories.OEM,4,2025,4,14,Monday
207291808,5513,2025-04-14,705,Deal.Accessories.OEM,1,2025,4,14,Monday
207542905,7070,2025-04-14,950,Deal.Accessories.OEM,2,2025,4,14,Monday
207724502,7415,2025-04-14,1031,Deal.Accessories.OEM,1,2025,4,14,Monday
207310821,5234,2025-04-14,1110,Deal.Accessories.OEM,4,2025,4,14,Monday
207724638,7415,2025-04-14,2128,Deal.Accessories.OEM,9,2025,4,14,Monday
207724766,7415,2025-04-14,2173,Deal.Accessories.OEM,1,2025,4,14,Monday
207903862,5622,2025-04-15,17,Deal.Accessories.OEM,4,2025,4,15,Tuesday
207860943,3169,2025-04-15,23,Deal.Accessories.OEM,8,2025,4,15,Tuesday
207860972,3169,2025-04-15,29,Deal.Accessories.OEM,3,2025,4,15,Tuesday
207862180,5559,2025-04-15,170,Deal.Accessories.OEM,1,2025,4,15,Tuesday
207861196,3169,2025-04-15,176,Deal.Accessories.OEM,2,2025,4,15,Tuesday
207904539,5644,2025-04-15,183,Deal.Accessories.OEM,2,2025,4,15,Tuesday
208139107,7696,2025-04-15,209,Deal.Accessories.OEM,2,2025,4,15,Tuesday
208131719,7831,2025-04-15,285,Deal.Accessories.OEM,1,2025,4,15,Tuesday
207904060,5622,2025-04-15,290,Deal.Accessories.OEM,2,2025,4,15,Tuesday
208209978,5234,2025-04-15,430,Deal.Accessories.OEM,1,2025,4,15,Tuesday
208210232,5234,2025-04-15,496,Deal.Accessories.OEM,1,2025,4,15,Tuesday
208210772,5235,2025-04-15,511,Deal.Accessories.OEM,1,2025,4,15,Tuesday
208210795,5235,2025-04-15,512,Deal.Accessories.OEM,2,2025,4,15,Tuesday
207931554,7070,2025-04-15,950,Deal.Accessories.OEM,1,2025,4,15,Tuesday
208232757,7415,2025-04-15,1031,Deal.Accessories.OEM,1,2025,4,15,Tuesday
208210263,5234,2025-04-15,1110,Deal.Accessories.OEM,9,2025,4,15,Tuesday
208232996,7415,2025-04-15,2128,Deal.Accessories.OEM,9,2025,4,15,Tuesday
208233165,7415,2025-04-15,2173,Deal.Accessories.OEM,7,2025,4,15,Tuesday
208263986,3179,2025-04-16,6,Deal.Accessories.OEM,2,2025,4,16,Wednesday
208364664,5332,2025-04-16,11,Deal.Accessories.OEM,1,2025,4,16,Wednesday
208367744,3169,2025-04-16,23,Deal.Accessories.OEM,4,2025,4,16,Wednesday
208367756,3169,2025-04-16,29,Deal.Accessories.OEM,2,2025,4,16,Wednesday
208367772,3169,2025-04-16,32,Deal.Accessories.OEM,2,2025,4,16,Wednesday
208367858,3169,2025-04-16,46,Deal.Accessories.OEM,5,2025,4,16,Wednesday
208279074,7165,2025-04-16,98,Deal.Accessories.OEM,1,2025,4,16,Wednesday
208263741,6173,2025-04-16,150,Deal.Accessories.OEM,1,2025,4,16,Wednesday
208367962,3169,2025-04-16,176,Deal.Accessories.OEM,2,2025,4,16,Wednesday
208406420,5644,2025-04-16,183,Deal.Accessories.OEM,1,2025,4,16,Wednesday
208418298,5544,2025-04-16,220,Deal.Accessories.OEM,1,2025,4,16,Wednesday
208618042,7717,2025-04-16,262,Deal.Accessories.OEM,4,2025,4,16,Wednesday
208407851,5622,2025-04-16,290,Deal.Accessories.OEM,1,2025,4,16,Wednesday
208278149,7571,2025-04-16,297,Deal.Accessories.OEM,1,2025,4,16,Wednesday
208618090,7717,2025-04-16,325,Deal.Accessories.OEM,1,2025,4,16,Wednesday
208695116,5234,2025-04-16,430,Deal.Accessories.OEM,3,2025,4,16,Wednesday
208695167,5234,2025-04-16,439,Deal.Accessories.OEM,1,2025,4,16,Wednesday
208695977,5235,2025-04-16,524,Deal.Accessories.OEM,6,2025,4,16,Wednesday
208248137,7139,2025-04-16,642,Deal.Accessories.OEM,1,2025,4,16,Wednesday
208248321,7139,2025-04-16,679,Deal.Accessories.OEM,1,2025,4,16,Wednesday
208492412,7070,2025-04-16,908,Deal.Accessories.OEM,1,2025,4,16,Wednesday
208492429,7070,2025-04-16,950,Deal.Accessories.OEM,2,2025,4,16,Wednesday
208732405,7415,2025-04-16,1031,Deal.Accessories.OEM,5,2025,4,16,Wednesday
208732621,7415,2025-04-16,2128,Deal.Accessories.OEM,4,2025,4,16,Wednesday
208732775,7415,2025-04-16,2173,Deal.Accessories.OEM,2,2025,4,16,Wednesday
208769068,3179,2025-04-17,6,Deal.Accessories.OEM,1,2025,4,17,Thursday
209174831,5439,2025-04-17,25,Deal.Accessories.OEM,1,2025,4,17,Thursday
208873382,3169,2025-04-17,29,Deal.Accessories.OEM,1,2025,4,17,Thursday
208873426,3169,2025-04-17,45,Deal.Accessories.OEM,4,2025,4,17,Thursday
208806985,5394,2025-04-17,58,Deal.Accessories.OEM,2,2025,4,17,Thursday
208780005,7186,2025-04-17,102,Deal.Accessories.OEM,1,2025,4,17,Thursday
209101502,7718,2025-04-17,104,Deal.Accessories.OEM,1,2025,4,17,Thursday
208768023,6173,2025-04-17,149,Deal.Accessories.OEM,2,2025,4,17,Thursday
208768040,6173,2025-04-17,150,Deal.Accessories.OEM,1,2025,4,17,Thursday
208873551,3169,2025-04-17,176,Deal.Accessories.OEM,3,2025,4,17,Thursday
208870764,5560,2025-04-17,184,Deal.Accessories.OEM,1,2025,4,17,Thursday
209148617,7696,2025-04-17,209,Deal.Accessories.OEM,1,2025,4,17,Thursday
209110927,7717,2025-04-17,251,Deal.Accessories.OEM,2,2025,4,17,Thursday
209111008,7717,2025-04-17,262,Deal.Accessories.OEM,10,2025,4,17,Thursday
209077766,7831,2025-04-17,285,Deal.Accessories.OEM,3,2025,4,17,Thursday
208849861,5219,2025-04-17,315,Deal.Accessories.OEM,4,2025,4,17,Thursday
209162663,5234,2025-04-17,430,Deal.Accessories.OEM,1,2025,4,17,Thursday
209228171,7415,2025-04-17,1031,Deal.Accessories.OEM,3,2025,4,17,Thursday
209162898,5234,2025-04-17,1110,Deal.Accessories.OEM,6,2025,4,17,Thursday
209228382,7415,2025-04-17,2128,Deal.Accessories.OEM,8,2025,4,17,Thursday
209228511,7415,2025-04-17,2173,Deal.Accessories.OEM,3,2025,4,17,Thursday
209256145,3169,2025-04-18,23,Deal.Accessories.OEM,3,2025,4,18,Friday
209256159,3169,2025-04-18,29,Deal.Accessories.OEM,4,2025,4,18,Friday
209256169,3169,2025-04-18,32,Deal.Accessories.OEM,1,2025,4,18,Friday
209256232,3169,2025-04-18,46,Deal.Accessories.OEM,1,2025,4,18,Friday
209256265,3169,2025-04-18,176,Deal.Accessories.OEM,1,2025,4,18,Friday
209387035,7415,2025-04-18,1031,Deal.Accessories.OEM,5,2025,4,18,Friday
209394057,3179,2025-04-19,6,Deal.Accessories.OEM,1,2025,4,19,Saturday
209430782,5622,2025-04-19,17,Deal.Accessories.OEM,1,2025,4,19,Saturday
209502616,7696,2025-04-19,209,Deal.Accessories.OEM,1,2025,4,19,Saturday
209433315,5544,2025-04-19,220,Deal.Accessories.OEM,2,2025,4,19,Saturday
209437464,3183,2025-04-19,231,Deal.Accessories.OEM,1,2025,4,19,Saturday
209396925,7571,2025-04-19,256,Deal.Accessories.OEM,1,2025,4,19,Saturday
209480247,7831,2025-04-19,285,Deal.Accessories.OEM,12,2025,4,19,Saturday
209430792,5622,2025-04-19,290,Deal.Accessories.OEM,3,2025,4,19,Saturday
209519603,5235,2025-04-19,512,Deal.Accessories.OEM,2,2025,4,19,Saturday
209519677,5235,2025-04-19,524,Deal.Accessories.OEM,4,2025,4,19,Saturday
209452977,7070,2025-04-19,908,Deal.Accessories.OEM,1,2025,4,19,Saturday
209452996,7070,2025-04-19,950,Deal.Accessories.OEM,3,2025,4,19,Saturday
209532017,7415,2025-04-19,1030,Deal.Accessories.OEM,2,2025,4,19,Saturday
209532042,7415,2025-04-19,1031,Deal.Accessories.OEM,2,2025,4,19,Saturday
209519286,5234,2025-04-19,1110,Deal.Accessories.OEM,19,2025,4,19,Saturday
209532205,7415,2025-04-19,2128,Deal.Accessories.OEM,14,2025,4,19,Saturday
209549955,7415,2025-04-20,1031,Deal.Accessories.OEM,1,2025,4,20,Sunday
209550024,7415,2025-04-20,2128,Deal.Accessories.OEM,12,2025,4,20,Sunday
209569498,3179,2025-04-21,6,Deal.Accessories.OEM,6,2025,4,21,Monday
209764016,5622,2025-04-21,17,Deal.Accessories.OEM,1,2025,4,21,Monday
209662801,3169,2025-04-21,23,Deal.Accessories.OEM,2,2025,4,21,Monday
209662836,3169,2025-04-21,32,Deal.Accessories.OEM,2,2025,4,21,Monday
209662899,3169,2025-04-21,46,Deal.Accessories.OEM,2,2025,4,21,Monday
209565838,6173,2025-04-21,150,Deal.Accessories.OEM,5,2025,4,21,Monday
209663013,3169,2025-04-21,176,Deal.Accessories.OEM,1,2025,4,21,Monday
209925726,7696,2025-04-21,209,Deal.Accessories.OEM,1,2025,4,21,Monday
209895172,7717,2025-04-21,262,Deal.Accessories.OEM,7,2025,4,21,Monday
209866988,7831,2025-04-21,285,Deal.Accessories.OEM,5,2025,4,21,Monday
209584812,7571,2025-04-21,297,Deal.Accessories.OEM,1,2025,4,21,Monday
209969666,5234,2025-04-21,430,Deal.Accessories.OEM,3,2025,4,21,Monday
209969714,5234,2025-04-21,439,Deal.Accessories.OEM,2,2025,4,21,Monday
209795923,7070,2025-04-21,444,Deal.Accessories.OEM,2,2025,4,21,Monday
209970472,5235,2025-04-21,524,Deal.Accessories.OEM,4,2025,4,21,Monday
209795955,7070,2025-04-21,908,Deal.Accessories.OEM,1,2025,4,21,Monday
209795972,7070,2025-04-21,950,Deal.Accessories.OEM,1,2025,4,21,Monday
209996393,7415,2025-04-21,1030,Deal.Accessories.OEM,4,2025,4,21,Monday
209969891,5234,2025-04-21,1110,Deal.Accessories.OEM,9,2025,4,21,Monday
209996539,7415,2025-04-21,2128,Deal.Accessories.OEM,7,2025,4,21,Monday
209996681,7415,2025-04-21,2173,Deal.Accessories.OEM,5,2025,4,21,Monday
209796263,7070,2025-04-21,2948,Deal.Accessories.OEM,2,2025,4,21,Monday
210213063,3183,2025-04-22,-1,Deal.Accessories.OEM,2,2025,4,22,Tuesday
210383259,7468,2025-04-22,-1,Deal.Accessories.OEM,1,2025,4,22,Tuesday
210131655,3169,2025-04-22,23,Deal.Accessories.OEM,3,2025,4,22,Tuesday
210131676,3169,2025-04-22,29,Deal.Accessories.OEM,1,2025,4,22,Tuesday
210131696,3169,2025-04-22,32,Deal.Accessories.OEM,1,2025,4,22,Tuesday
210131783,3169,2025-04-22,46,Deal.Accessories.OEM,1,2025,4,22,Tuesday
210025213,3179,2025-04-22,77,Deal.Accessories.OEM,1,2025,4,22,Tuesday
210353872,7832,2025-04-22,179,Deal.Accessories.OEM,2,2025,4,22,Tuesday
210422273,7696,2025-04-22,208,Deal.Accessories.OEM,1,2025,4,22,Tuesday
210384274,7717,2025-04-22,251,Deal.Accessories.OEM,1,2025,4,22,Tuesday
210384359,7717,2025-04-22,262,Deal.Accessories.OEM,2,2025,4,22,Tuesday
210460260,5234,2025-04-22,430,Deal.Accessories.OEM,4,2025,4,22,Tuesday
210460301,5234,2025-04-22,439,Deal.Accessories.OEM,1,2025,4,22,Tuesday
210087384,5623,2025-04-22,536,Deal.Accessories.OEM,1,2025,4,22,Tuesday
210022774,7206,2025-04-22,894,Deal.Accessories.OEM,1,2025,4,22,Tuesday
210500598,7415,2025-04-22,1031,Deal.Accessories.OEM,1,2025,4,22,Tuesday
210460553,5234,2025-04-22,1110,Deal.Accessories.OEM,4,2025,4,22,Tuesday
210383458,7468,2025-04-22,1265,Deal.Accessories.OEM,4,2025,4,22,Tuesday
210500846,7415,2025-04-22,2128,Deal.Accessories.OEM,1,2025,4,22,Tuesday
210500995,7415,2025-04-22,2173,Deal.Accessories.OEM,3,2025,4,22,Tuesday
210527635,3179,2025-04-23,6,Deal.Accessories.OEM,12,2025,4,23,Wednesday
210564232,5622,2025-04-23,17,Deal.Accessories.OEM,1,2025,4,23,Wednesday
210630797,3169,2025-04-23,23,Deal.Accessories.OEM,7,2025,4,23,Wednesday
210630817,3169,2025-04-23,29,Deal.Accessories.OEM,2,2025,4,23,Wednesday
